"a" "b" "tinicio" "tfinal" "tcontato"
"38" "13" 13502258 13502258 0
"38" "13" 13504645 13504645 0
"38" "13" 13507356 13507356 0
"38" "13" 14101986 14101986 0
"38" "13" 14194751 14194751 0
"38" "13" 14618147 14620993 2846
"38" "13" 14627574 14627574 0
"38" "13" 14630755 14630755 0
"38" "13" 14635328 14635328 0
"38" "13" 14795630 14795630 0
"38" "13" 15137341 15137341 0
"38" "13" 15139309 15139309 0
"38" "13" 15142634 15142634 0
"38" "13" 15303504 15305822 2318
"38" "13" 15653525 15653867 342
"38" "13" 15657453 15657453 0
"38" "13" 16349831 16349831 0
"38" "13" 16427725 16427725 0
"38" "13" 16530784 16530784 0
"38" "13" 16534829 16534829 0
"38" "13" 16951738 16951738 0
"38" "14" 529913 532785 2872
"38" "14" 612725 612725 0
"38" "14" 1394283 1394283 0
"38" "14" 3894100 3894100 0
"38" "14" 3905896 3905896 0
"38" "14" 4330345 4330345 0
"38" "14" 5708240 5710338 2098
"38" "14" 6147979 6147979 0
"38" "14" 7873751 7873751 0
"38" "14" 13239173 13239173 0
"38" "14" 15135977 15135977 0
"38" "14" 15657453 15657453 0
"38" "14" 16534479 16534479 0
"38" "15" 26324 26324 0
"38" "15" 180042 181973 1931
"38" "15" 183933 183933 0
"38" "15" 199519 199519 0
"38" "15" 277090 278406 1316
"38" "15" 529578 529578 0
"38" "15" 536604 540481 3877
"38" "15" 543674 543994 320
"38" "15" 622005 623601 1596
"38" "15" 712906 712906 0
"38" "15" 1125700 1127348 1648
"38" "15" 1136168 1139551 3383
"38" "15" 1143449 1151065 7616
"38" "15" 1152709 1152709 0
"38" "15" 1214891 1220328 5437
"38" "15" 1226687 1229016 2329
"38" "15" 1389986 1394283 4297
"38" "15" 1395597 1396247 650
"38" "15" 1411103 1411103 0
"38" "15" 1412688 1412688 0
"38" "15" 1742771 1743084 313
"38" "15" 1745536 1745536 0
"38" "15" 1747125 1748415 1290
"38" "15" 1751307 1751307 0
"38" "15" 1752612 1752612 0
"38" "15" 1754287 1754287 0
"38" "15" 1759423 1759423 0
"38" "15" 1915488 1921881 6393
"38" "15" 1925877 1926191 314
"38" "15" 1928723 1928723 0
"38" "15" 2361721 2361721 0
"38" "15" 2436355 2438687 2332
"38" "15" 2445966 2447570 1604
"38" "15" 2449790 2450431 641
"38" "15" 2533510 2533510 0
"38" "15" 2965947 2969417 3470
"38" "15" 3034712 3034712 0
"38" "15" 3135153 3135926 773
"38" "15" 3139260 3141992 2732
"38" "15" 3199625 3207170 7545
"38" "15" 3208430 3215452 7022
"38" "15" 3223649 3223649 0
"38" "15" 3227207 3227207 0
"38" "15" 3304091 3308838 4747
"38" "15" 3566868 3574670 7802
"38" "15" 4165906 4173062 7156
"38" "15" 4231751 4235237 3486
"38" "15" 4241867 4241867 0
"38" "15" 4243808 4244460 652
"38" "15" 4344275 4353963 9688
"38" "15" 4355873 4356518 645
"38" "15" 4358122 4358122 0
"38" "15" 4360017 4362271 2254
"38" "15" 4967846 4967846 0
"38" "15" 5474167 5474480 313
"38" "15" 5481131 5481131 0
"38" "15" 5564831 5566420 1589
"38" "15" 5707586 5712316 4730
"38" "15" 5713689 5716448 2759
"38" "15" 5718072 5718118 46
"38" "15" 5718072 5718730 658
"38" "15" 5719793 5720718 925
"38" "15" 5719793 5721099 1306
"38" "15" 5722631 5722631 0
"38" "15" 5722631 5723745 1114
"38" "15" 5725068 5726119 1051
"38" "15" 5725068 5726776 1708
"38" "15" 5966876 5969097 2221
"38" "15" 5976388 5979544 3156
"38" "15" 5980833 5986629 5796
"38" "15" 5996631 5998535 1904
"38" "15" 6050055 6056785 6730
"38" "15" 6244703 6244703 0
"38" "15" 6250714 6250714 0
"38" "15" 6252964 6253282 318
"38" "15" 6254610 6254610 0
"38" "15" 6255926 6257829 1903
"38" "15" 6329448 6329448 0
"38" "15" 6591019 6594612 3593
"38" "15" 6595897 6595897 0
"38" "15" 6600099 6602002 1903
"38" "15" 6603297 6603951 654
"38" "15" 6759162 6759475 313
"38" "15" 6761077 6761702 625
"38" "15" 6763699 6764012 313
"38" "15" 6765627 6765940 313
"38" "15" 7196824 7196824 0
"38" "15" 7198113 7198762 649
"38" "15" 7200082 7203755 3673
"38" "15" 7205422 7205422 0
"38" "15" 7283294 7284271 977
"38" "15" 7285582 7290899 5317
"38" "15" 7295147 7295147 0
"38" "15" 7368928 7369240 312
"38" "15" 7374450 7374816 366
"38" "15" 7376438 7377831 1393
"38" "15" 8496627 8496940 313
"38" "15" 10475197 10476167 970
"38" "15" 10477810 10487282 9472
"38" "15" 11082274 11083538 1264
"38" "15" 11085795 11091422 5627
"38" "15" 11610128 11610465 337
"38" "15" 11612846 11614421 1575
"38" "15" 11624878 11624878 0
"38" "15" 11694957 11695591 634
"38" "15" 11696896 11701034 4138
"38" "15" 11764615 11768765 4150
"38" "15" 11770268 11770893 625
"38" "15" 12298813 12300801 1988
"38" "15" 12302075 12303373 1298
"38" "15" 12376540 12381805 5265
"38" "15" 13337087 13341545 4458
"38" "15" 13424894 13429422 4528
"38" "15" 14526380 14530635 4255
"38" "15" 14530993 14543890 12897
"38" "15" 14547443 14548818 1375
"38" "15" 14550759 14551072 313
"38" "15" 14551575 14551575 0
"38" "15" 14703236 14705116 1880
"38" "15" 14716377 14719011 2634
"38" "15" 14787748 14789362 1614
"38" "15" 14798967 14802474 3507
"38" "15" 15237556 15240098 2542
"38" "15" 15737640 15740571 2931
"38" "15" 15741864 15746776 4912
"38" "15" 15752610 15753942 1332
"38" "15" 16354306 16356549 2243
"38" "15" 16358402 16363854 5452
"38" "15" 16366179 16366179 0
"38" "15" 16426738 16426738 0
"38" "15" 16430612 16430612 0
"38" "15" 16434880 16440367 5487
"38" "15" 16444885 16448113 3228
"38" "15" 16518853 16527459 8606
"38" "15" 16530784 16531430 646
"38" "15" 16534479 16535186 707
"38" "15" 16536901 16537643 742
"38" "15" 16613848 16615174 1326
"38" "15" 16869026 16871338 2312
"38" "15" 16872526 16881194 8668
"38" "15" 16955778 16960162 4384
"38" "16" 1143095 1145202 2107
"38" "16" 1318159 1318159 0
"38" "16" 1320418 1322316 1898
"38" "16" 1822395 1822736 341
"38" "16" 1922221 1922221 0
"38" "16" 1923549 1925478 1929
"38" "16" 2436355 2436355 0
"38" "16" 3045239 3045239 0
"38" "16" 3123189 3123522 333
"38" "16" 3305117 3305117 0
"38" "16" 3306847 3306847 0
"38" "16" 3544999 3544999 0
"38" "16" 3548254 3552450 4196
"38" "16" 3555075 3555075 0
"38" "16" 3557014 3557327 313
"38" "16" 3565919 3565919 0
"38" "16" 3625990 3625990 0
"38" "16" 3628887 3628887 0
"38" "16" 3632069 3632402 333
"38" "16" 3645698 3645698 0
"38" "16" 3651985 3651985 0
"38" "16" 3806152 3806152 0
"38" "16" 4433145 4433145 0
"38" "16" 6149972 6149972 0
"38" "16" 6168908 6168908 0
"38" "16" 7358379 7360589 2210
"38" "16" 8068780 8068780 0
"38" "16" 8135464 8137059 1595
"38" "16" 8138353 8138353 0
"38" "16" 8139313 8139313 0
"38" "16" 8567883 8568747 864
"38" "16" 8998363 8998363 0
"38" "16" 9000287 9000287 0
"38" "16" 9094408 9094408 0
"38" "16" 11497941 11497941 0
"38" "16" 11507608 11508257 649
"38" "16" 11509903 11509903 0
"38" "16" 11514274 11515941 1667
"38" "16" 11516554 11516554 0
"38" "16" 11520985 11527244 6259
"38" "16" 11597843 11597843 0
"38" "16" 11598750 11604837 6087
"38" "16" 11605614 11612493 6879
"38" "16" 11622665 11623620 955
"38" "16" 11624878 11624878 0
"38" "16" 11625437 11626689 1252
"38" "16" 12022342 12023644 1302
"38" "16" 12292718 12293405 687
"38" "16" 12376863 12376863 0
"38" "16" 12379180 12380438 1258
"38" "16" 12737132 12737132 0
"38" "16" 12896116 12896116 0
"38" "16" 12898160 12898160 0
"38" "16" 13237174 13243172 5998
"38" "16" 13245564 13247707 2143
"38" "16" 13324875 13329339 4464
"38" "16" 13341545 13341545 0
"38" "16" 13421044 13421044 0
"38" "16" 14547443 14548183 740
"38" "16" 15303504 15303504 0
"38" "16" 15308398 15308777 379
"38" "16" 15668982 15669295 313
"38" "16" 15744503 15744503 0
"38" "16" 16350474 16350787 313
"38" "16" 16352054 16352054 0
"38" "16" 16426738 16426738 0
"38" "16" 16527459 16527459 0
"38" "16" 16531110 16533077 1967
"38" "16" 16534479 16534479 0
"38" "16" 16536901 16537643 742
"38" "16" 16548454 16552930 4476
"38" "17" 199834 200781 947
"38" "17" 204031 204031 0
"38" "17" 279361 279674 313
"38" "17" 287514 287514 0
"38" "17" 622005 623601 1596
"38" "17" 625879 631204 5325
"38" "17" 699522 699522 0
"38" "17" 710297 710297 0
"38" "17" 717415 717415 0
"38" "17" 1209256 1209256 0
"38" "17" 1226687 1227959 1272
"38" "17" 1230364 1236955 6591
"38" "17" 1238863 1238863 0
"38" "17" 1310047 1310401 354
"38" "17" 1312295 1312295 0
"38" "17" 1754287 1754287 0
"38" "17" 1814458 1816419 1961
"38" "17" 1818355 1823049 4694
"38" "17" 1832233 1834232 1999
"38" "17" 1836158 1839941 3783
"38" "17" 2362825 2362825 0
"38" "17" 3041024 3041373 349
"38" "17" 3135505 3139646 4141
"38" "17" 3140997 3141992 995
"38" "17" 3215452 3215452 0
"38" "17" 3288161 3288161 0
"38" "17" 3304747 3304747 0
"38" "17" 3306168 3306847 679
"38" "17" 3308155 3308507 352
"38" "17" 3552450 3552769 319
"38" "17" 3554080 3561950 7870
"38" "17" 3562938 3563311 373
"38" "17" 3563670 3564639 969
"38" "17" 3572065 3572065 0
"38" "17" 3638822 3638822 0
"38" "17" 3642052 3642365 313
"38" "17" 3644010 3644010 0
"38" "17" 3645292 3645292 0
"38" "17" 3653115 3656520 3405
"38" "17" 3736025 3736025 0
"38" "17" 3737323 3737323 0
"38" "17" 3738614 3738614 0
"38" "17" 3804217 3804217 0
"38" "17" 3809667 3814807 5140
"38" "17" 3815655 3829116 13461
"38" "17" 3893041 3894100 1059
"38" "17" 3902475 3903500 1025
"38" "17" 3904838 3904838 0
"38" "17" 3909142 3912920 3778
"38" "17" 4338298 4340267 1969
"38" "17" 4352669 4352669 0
"38" "17" 4434092 4437589 3497
"38" "17" 4695330 4695646 316
"38" "17" 7196824 7196824 0
"38" "17" 7280349 7284271 3922
"38" "17" 7377831 7377831 0
"38" "17" 7874460 7875796 1336
"38" "17" 7877528 7877528 0
"38" "17" 7894771 7894771 0
"38" "17" 8066795 8069752 2957
"38" "17" 8071040 8071040 0
"38" "17" 8072392 8073058 666
"38" "17" 8137059 8137059 0
"38" "17" 8138749 8138749 0
"38" "17" 8398525 8399200 675
"38" "17" 8408057 8408057 0
"38" "17" 8499889 8500584 695
"38" "17" 8502199 8503481 1282
"38" "17" 8573953 8573953 0
"38" "17" 9091129 9094066 2937
"38" "17" 9171862 9171862 0
"38" "17" 10556152 10556152 0
"38" "17" 10558179 10559437 1258
"38" "17" 11080987 11092745 11758
"38" "17" 11151346 11154262 2916
"38" "17" 11155538 11157508 1970
"38" "17" 11164883 11170371 5488
"38" "17" 11519552 11520585 1033
"38" "17" 11599753 11599753 0
"38" "17" 11601808 11601808 0
"38" "17" 11604494 11604837 343
"38" "17" 11694000 11694632 632
"38" "17" 12132779 12132779 0
"38" "17" 12829631 12829631 0
"38" "17" 12976381 12976694 313
"38" "17" 12978290 12978290 0
"38" "17" 13241386 13243485 2099
"38" "17" 13246620 13247707 1087
"38" "17" 13252478 13252478 0
"38" "17" 13500284 13501233 949
"38" "17" 13502258 13505335 3077
"38" "17" 13507356 13509299 1943
"38" "17" 15139309 15139309 0
"38" "17" 15142634 15142634 0
"38" "17" 15817586 15817586 0
"38" "17" 15837686 15837686 0
"38" "17" 16366179 16366179 0
"38" "17" 16467052 16467052 0
"38" "17" 16468652 16471203 2551
"38" "17" 16473149 16475746 2597
"38" "17" 16527459 16527459 0
"38" "17" 16534479 16534829 350
"38" "17" 16536901 16537643 742
"38" "17" 16949646 16949646 0
"38" "18" 6313044 6317882 4838
"38" "19" 635273 635273 0
"38" "19" 6235013 6235013 0
"38" "19" 6312688 6317546 4858
"38" "19" 12819955 12820268 313
"38" "19" 12821536 12821536 0
"38" "19" 12823489 12823489 0
"38" "19" 12824789 12825102 313
"38" "19" 12826698 12826698 0
"38" "19" 14186277 14186620 343
"38" "19" 15228530 15231118 2588
"38" "19" 15231765 15232451 686
"38" "20" 1135496 1136168 672
"38" "20" 1138545 1138545 0
"38" "20" 1229368 1229368 0
"38" "20" 2954896 2956842 1946
"38" "20" 2957717 2959301 1584
"38" "20" 2960875 2968790 7915
"38" "20" 3041024 3041373 349
"38" "20" 3045239 3045239 0
"38" "20" 3119296 3119296 0
"38" "20" 3120924 3120924 0
"38" "20" 3124488 3125477 989
"38" "20" 3131853 3133513 1660
"38" "20" 3135153 3139646 4493
"38" "20" 3214130 3214130 0
"38" "20" 3215452 3215452 0
"38" "20" 3288161 3288161 0
"38" "20" 3303739 3304091 352
"38" "20" 3305456 3308507 3051
"38" "20" 3543377 3544669 1292
"38" "20" 3546912 3546912 0
"38" "20" 3561950 3562938 988
"38" "20" 3572065 3572065 0
"38" "20" 6167304 6168908 1604
"38" "20" 7196824 7196824 0
"38" "20" 7266277 7266277 0
"38" "20" 7270715 7270715 0
"38" "20" 7274236 7274236 0
"38" "20" 7286587 7288228 1641
"38" "20" 7289909 7291279 1370
"38" "20" 7295147 7295147 0
"38" "20" 7440411 7440411 0
"38" "20" 7461701 7461701 0
"38" "20" 7538053 7539677 1624
"38" "20" 7877528 7877528 0
"38" "20" 7894771 7894771 0
"38" "20" 7967019 7967019 0
"38" "20" 7977584 7977900 316
"38" "20" 8048690 8048690 0
"38" "20" 8050036 8050036 0
"38" "20" 8066795 8066795 0
"38" "20" 8134045 8135464 1419
"38" "20" 8140035 8140035 0
"38" "20" 11088107 11088107 0
"38" "20" 11157508 11157508 0
"38" "20" 11159618 11160637 1019
"38" "20" 15657453 15657453 0
"38" "21" 5723262 5724216 954
"38" "22" 6312688 6316607 3919
"38" "22" 6317882 6317882 0
"38" "23" 634928 634928 0
"38" "23" 1211696 1211696 0
"38" "23" 1489624 1489624 0
"38" "23" 3135153 3136296 1143
"38" "23" 3565919 3565919 0
"38" "23" 3572065 3572065 0
"38" "23" 4777337 4777337 0
"38" "23" 7199715 7199715 0
"38" "23" 7282312 7286905 4593
"38" "23" 12100668 12100668 0
"38" "23" 15409218 15409218 0
"38" "23" 15650025 15650025 0
"38" "23" 15753942 15753942 0
"38" "23" 15755555 15755555 0
"38" "25" 2520477 2520795 318
"38" "25" 6757547 6758191 644
"38" "25" 7810717 7810717 0
"38" "25" 11514922 11514922 0
"38" "25" 12043961 12043961 0
"38" "25" 12636419 12636419 0
"38" "26" 6980 6980 0
"38" "26" 96376 96376 0
"38" "26" 4951614 4951614 0
"38" "27" 634928 634928 0
"38" "27" 2506251 2509714 3463
"38" "27" 2516967 2533510 16543
"38" "27" 3043294 3043294 0
"38" "27" 6244703 6244703 0
"38" "27" 8138353 8138353 0
"38" "27" 12296489 12296489 0
"38" "27" 12298096 12298096 0
"38" "27" 12306046 12306046 0
"38" "28" 1888 3545 1657
"38" "28" 4843 10266 5423
"38" "28" 12724 14994 2270
"38" "28" 16671 17619 948
"38" "28" 18014 18327 313
"38" "28" 20042 21045 1003
"38" "28" 22385 22385 0
"38" "28" 24315 24315 0
"38" "28" 25619 30917 5298
"38" "28" 89969 89969 0
"38" "28" 96698 100684 3986
"38" "28" 102924 104571 1647
"38" "28" 118278 118591 313
"38" "28" 180042 180042 0
"38" "28" 183933 183933 0
"38" "28" 192794 192794 0
"38" "28" 199519 201135 1616
"38" "28" 202395 204031 1636
"38" "28" 268432 277090 8658
"38" "28" 278406 281876 3470
"38" "28" 284194 287514 3320
"38" "28" 520450 528869 8419
"38" "28" 536604 537904 1300
"38" "28" 540167 541124 957
"38" "28" 547204 548160 956
"38" "28" 604658 610997 6339
"38" "28" 612725 613740 1015
"38" "28" 615050 616079 1029
"38" "28" 622005 625247 3242
"38" "28" 694465 694465 0
"38" "28" 699522 700196 674
"38" "28" 709279 714192 4913
"38" "28" 717415 717415 0
"38" "28" 1125364 1127348 1984
"38" "28" 1134176 1146808 12632
"38" "28" 1148433 1157232 8799
"38" "28" 1210695 1211696 1001
"38" "28" 1214891 1218070 3179
"38" "28" 1220328 1220328 0
"38" "28" 1226687 1229726 3039
"38" "28" 1238545 1239820 1275
"38" "28" 1296406 1299258 2852
"38" "28" 1304941 1308455 3514
"38" "28" 1309715 1309715 0
"38" "28" 1311665 1319765 8100
"38" "28" 1323442 1323780 338
"38" "28" 1325435 1329241 3806
"38" "28" 1385644 1387262 1618
"38" "28" 1388040 1389303 1263
"38" "28" 1390636 1390636 0
"38" "28" 1392264 1392899 635
"38" "28" 1395597 1396247 650
"38" "28" 1409821 1412688 2867
"38" "28" 1473974 1475862 1888
"38" "28" 1481575 1481909 334
"38" "28" 2416661 2423268 6607
"38" "28" 2423924 2424871 947
"38" "28" 2427394 2427394 0
"38" "28" 2430254 2430598 344
"38" "28" 2436355 2439000 2645
"38" "28" 2447886 2450431 2545
"38" "28" 2517601 2524579 6978
"38" "28" 2526176 2533510 7334
"38" "28" 2954896 2956842 1946
"38" "28" 2957390 2969730 12340
"38" "28" 3023182 3023497 315
"38" "28" 3024801 3027048 2247
"38" "28" 3041024 3045239 4215
"38" "28" 3126116 3131853 5737
"38" "28" 3133170 3136625 3455
"38" "28" 3138893 3141342 2449
"38" "28" 3231660 3233240 1580
"38" "28" 3547246 3551811 4565
"38" "28" 3564326 3574670 10344
"38" "28" 3630489 3633361 2872
"38" "28" 3634939 3635565 626
"38" "28" 3636848 3637820 972
"38" "28" 3639139 3643673 4534
"38" "28" 3645698 3645698 0
"38" "28" 3652447 3654774 2327
"38" "28" 3656520 3657230 710
"38" "28" 3728103 3744031 15928
"38" "28" 3758407 3765004 6597
"38" "28" 3809343 3810330 987
"38" "28" 3817255 3828439 11184
"38" "28" 3893680 3894100 420
"38" "28" 3894874 3895187 313
"38" "28" 3902475 3902475 0
"38" "28" 4352669 4362585 9916
"38" "28" 4367934 4370159 2225
"38" "28" 4412184 4414083 1899
"38" "28" 4416390 4417971 1581
"38" "28" 4423782 4426094 2312
"38" "28" 4427359 4427697 338
"38" "28" 4433145 4435345 2200
"38" "28" 4437237 4437237 0
"38" "28" 4762394 4762708 314
"38" "28" 4769668 4770985 1317
"38" "28" 4772590 4774485 1895
"38" "28" 4777337 4777337 0
"38" "28" 4779331 4782691 3360
"38" "28" 4950035 4961118 11083
"38" "28" 4963707 4963707 0
"38" "28" 5648753 5649066 313
"38" "28" 5707586 5709590 2004
"38" "28" 5711342 5711998 656
"38" "28" 5711342 5712670 1328
"38" "28" 5716448 5716448 0
"38" "28" 5717730 5719048 1318
"38" "28" 5719793 5720430 637
"38" "28" 5722422 5722766 344
"38" "28" 5724741 5726776 2035
"38" "28" 5724741 5730586 5845
"38" "28" 5733498 5733811 313
"38" "28" 5965597 5969416 3819
"38" "28" 5976048 5977019 971
"38" "28" 5987624 5993724 6100
"38" "28" 5995360 5998535 3175
"38" "28" 6050055 6055847 5792
"38" "28" 6059354 6061867 2513
"38" "28" 6067603 6068239 636
"38" "28" 6069552 6069871 319
"38" "28" 6070571 6071244 673
"38" "28" 6137836 6141987 4151
"38" "28" 6148981 6168908 19927
"38" "28" 6229661 6238872 9211
"38" "28" 6241426 6244019 2593
"38" "28" 6250714 6253947 3233
"38" "28" 6310120 6311713 1593
"38" "28" 6319483 6321071 1588
"38" "28" 6324571 6324571 0
"38" "28" 6325905 6331016 5111
"38" "28" 6571504 6573074 1570
"38" "28" 6580035 6580035 0
"38" "28" 6588041 6590680 2639
"38" "28" 6597854 6599770 1916
"38" "28" 6603297 6603951 654
"38" "28" 6653822 6656095 2273
"38" "28" 6662489 6665694 3205
"38" "28" 6673933 6676195 2262
"38" "28" 6685355 6689835 4480
"38" "28" 6744074 6761077 17003
"38" "28" 6763699 6767850 4151
"38" "28" 6920781 6925817 5036
"38" "28" 7174102 7178944 4842
"38" "28" 7184983 7186287 1304
"38" "28" 7191046 7194344 3298
"38" "28" 7196824 7207033 10209
"38" "28" 7258024 7262114 4090
"38" "28" 7263414 7263414 0
"38" "28" 7264985 7270715 5730
"38" "28" 7273903 7278110 4207
"38" "28" 7283930 7291279 7349
"38" "28" 7294140 7295147 1007
"38" "28" 7349148 7351693 2545
"38" "28" 7363735 7368538 4803
"38" "28" 7368928 7369901 973
"38" "28" 7374816 7377132 2316
"38" "28" 7379213 7379213 0
"38" "28" 7448437 7453820 5383
"38" "28" 7528514 7535163 6649
"38" "28" 7539677 7539990 313
"38" "28" 7783318 7786158 2840
"38" "28" 7787744 7792815 5071
"38" "28" 7798289 7800852 2563
"38" "28" 7808786 7810717 1931
"38" "28" 7875091 7875091 0
"38" "28" 7894771 7894771 0
"38" "28" 7967019 7967019 0
"38" "28" 7968774 7969087 313
"38" "28" 7969901 7970535 634
"38" "28" 7976286 7981150 4864
"38" "28" 8041333 8041653 320
"38" "28" 8043875 8043875 0
"38" "28" 8049386 8050036 650
"38" "28" 8395590 8405893 10303
"38" "28" 8406368 8406695 327
"38" "28" 8408057 8408057 0
"38" "28" 8485837 8489082 3245
"38" "28" 8577570 8578858 1288
"38" "28" 8579414 8587419 8005
"38" "28" 10375407 10381878 6471
"38" "28" 10386850 10388802 1952
"38" "28" 10390089 10393720 3631
"38" "28" 10396951 10399551 2600
"38" "28" 10404355 10404355 0
"38" "28" 10462055 10465932 3877
"38" "28" 10469733 10469733 0
"38" "28" 10472598 10487282 14684
"38" "28" 10488877 10490462 1585
"38" "28" 10553925 10556152 2227
"38" "28" 10558179 10559437 1258
"38" "28" 11075853 11076795 942
"38" "28" 11078065 11082899 4834
"38" "28" 11084809 11088783 3974
"38" "28" 11151346 11157508 6162
"38" "28" 11161955 11161955 0
"38" "28" 11164883 11167146 2263
"38" "28" 11407735 11408679 944
"38" "28" 11412789 11413416 627
"38" "28" 11415338 11417236 1898
"38" "28" 11423249 11423249 0
"38" "28" 11426097 11430528 4431
"38" "28" 11494931 11496591 1660
"38" "28" 11497260 11498280 1020
"38" "28" 11502018 11504591 2573
"38" "28" 11508257 11515941 7684
"38" "28" 11516554 11516554 0
"38" "28" 11517492 11518138 646
"38" "28" 11518867 11527244 8377
"38" "28" 11605614 11608515 2901
"38" "28" 11689200 11701347 12147
"38" "28" 11754633 11760381 5748
"38" "28" 11761116 11763654 2538
"38" "28" 11765259 11766529 1270
"38" "28" 11768765 11768765 0
"38" "28" 11770268 11770893 625
"38" "28" 11775996 11775996 0
"38" "28" 12016818 12020723 3905
"38" "28" 12021996 12023644 1648
"38" "28" 12029365 12042736 13371
"38" "28" 12043328 12045219 1891
"38" "28" 12100668 12107936 7268
"38" "28" 12108643 12109582 939
"38" "28" 12111173 12114373 3200
"38" "28" 12118879 12119198 319
"38" "28" 12124957 12131786 6829
"38" "28" 12200749 12216868 16119
"38" "28" 12273446 12283508 10062
"38" "28" 12285260 12288466 3206
"38" "28" 12291346 12294411 3065
"38" "28" 12301130 12302075 945
"38" "28" 12306371 12306371 0
"38" "28" 12358781 12360372 1591
"38" "28" 12376540 12381805 5265
"38" "28" 14517635 14522187 4552
"38" "28" 14526380 14530635 4255
"38" "28" 14531329 14542910 11581
"38" "28" 14547443 14548499 1056
"38" "28" 14550759 14551072 313
"38" "28" 14611165 14616871 5706
"38" "28" 14620681 14620681 0
"38" "28" 14622381 14622381 0
"38" "28" 14625625 14628594 2969
"38" "28" 14629466 14637580 8114
"38" "28" 14638068 14638068 0
"38" "28" 14693926 14697155 3229
"38" "28" 14697741 14701965 4224
"38" "28" 14707687 14707687 0
"38" "28" 14708993 14709666 673
"38" "28" 14711320 14714671 3351
"38" "28" 14716377 14718040 1663
"38" "28" 14786399 14786712 313
"38" "28" 14790047 14793178 3131
"38" "28" 14794031 14804070 10039
"38" "28" 15037066 15037066 0
"38" "28" 15042465 15046462 3997
"38" "28" 15047765 15059329 11564
"38" "28" 15063542 15065172 1630
"38" "28" 15065596 15066245 649
"38" "28" 15069142 15071676 2534
"38" "28" 15121024 15128634 7610
"38" "28" 15129294 15131260 1966
"38" "28" 15137688 15139309 1621
"38" "28" 15142303 15143310 1007
"38" "28" 15143894 15147758 3864
"38" "28" 15149064 15155128 6064
"38" "28" 15212622 15218098 5476
"38" "28" 15221298 15221298 0
"38" "28" 15222605 15231118 8513
"38" "28" 15231765 15231765 0
"38" "28" 15233721 15237241 3520
"38" "28" 15240414 15245811 5397
"38" "28" 15299325 15299645 320
"38" "28" 15300241 15303504 3263
"38" "28" 15308398 15314617 6219
"38" "28" 15315071 15315705 634
"38" "28" 15317362 15318334 972
"38" "28" 15321622 15321622 0
"38" "28" 15322328 15323677 1349
"38" "28" 15383581 15386103 2522
"38" "28" 15386586 15386905 319
"38" "28" 15389789 15390421 632
"38" "28" 15390790 15391105 315
"38" "28" 15400287 15400287 0
"38" "28" 15401947 15401947 0
"38" "28" 15407921 15409218 1297
"38" "28" 15555853 15555853 0
"38" "28" 15639130 15641371 2241
"38" "28" 15642636 15650025 7389
"38" "28" 15654244 15663662 9418
"38" "28" 15665077 15669988 4911
"38" "28" 15731403 15735210 3807
"38" "28" 15736350 15741864 5514
"38" "28" 15748404 15757165 8761
"38" "28" 15817586 15822455 4869
"38" "28" 15825329 15826367 1038
"38" "28" 15827678 15832667 4989
"38" "28" 15835879 15840256 4377
"38" "28" 16445538 16445538 0
"38" "28" 16516295 16519824 3529
"38" "28" 16530784 16530784 0
"38" "28" 16598599 16599578 979
"38" "28" 16603774 16603774 0
"38" "28" 16611840 16613153 1313
"38" "28" 16853653 16860705 7052
"38" "28" 16951738 16951738 0
"38" "28" 16955443 16955443 0
"38" "28" 16957108 16957108 0
"38" "29" 634928 635273 345
"38" "29" 1211696 1211696 0
"38" "29" 1313674 1313674 0
"38" "29" 3903156 3903156 0
"38" "29" 4167264 4167264 0
"38" "29" 4259951 4259951 0
"38" "29" 4321738 4321738 0
"38" "29" 4333853 4333853 0
"38" "29" 4770641 4770641 0
"38" "29" 4780614 4780966 352
"38" "29" 4782378 4782378 0
"38" "29" 5535013 5535326 313
"38" "29" 6229335 6229335 0
"38" "29" 7894771 7894771 0
"38" "29" 10213743 10213743 0
"38" "29" 13226925 13226925 0
"38" "29" 14522505 14522505 0
"38" "29" 15316352 15318334 1982
"38" "29" 15319917 15320869 952
"38" "29" 15656902 15656902 0
"38" "29" 15733315 15734897 1582
"38" "30" 634928 634928 0
"38" "30" 6312688 6314321 1633
"38" "30" 6315935 6317882 1947
"38" "30" 13506947 13506947 0
"38" "31" 11520985 11522031 1046
"38" "31" 11523666 11523666 0
"38" "31" 12199715 12200054 339
"38" "31" 13326497 13326497 0
"38" "31" 15043137 15043137 0
"38" "31" 15319286 15321182 1896
"38" "31" 15650025 15650025 0
"38" "31" 15653198 15653198 0
"38" "31" 15657453 15657453 0
"38" "31" 16876115 16880200 4085
"38" "32" 635273 635273 0
"38" "32" 1476824 1476824 0
"38" "32" 2362090 2362090 0
"38" "32" 3652447 3654125 1678
"38" "32" 3912537 3912920 383
"38" "32" 4769333 4770985 1652
"38" "32" 4772590 4774485 1895
"38" "32" 8067490 8067490 0
"38" "32" 9091129 9093111 1982
"38" "32" 11092432 11092432 0
"38" "32" 12288466 12288466 0
"38" "32" 12305336 12306046 710
"38" "32" 12898160 12898160 0
"38" "32" 14620366 14620366 0
"38" "32" 14635328 14635328 0
"38" "32" 14693926 14693926 0
"38" "32" 15304508 15308777 4269
"38" "32" 15321622 15321622 0
"38" "32" 15651937 15653867 1930
"38" "32" 15657453 15657453 0
