Source;Target;Type;Weight
29;259;Directed;2
29;269;Directed;1
29;276;Directed;1
29;285;Directed;1
29;287;Directed;14
29;293;Directed;1
29;294;Directed;6
29;305;Directed;1
29;306;Directed;16
29;307;Directed;1
29;309;Directed;1
29;311;Directed;63
29;316;Directed;1
29;318;Directed;14
29;323;Directed;1
29;331;Directed;2
29;337;Directed;12
29;338;Directed;12
29;343;Directed;1
29;345;Directed;68
29;351;Directed;1
29;353;Directed;1
29;357;Directed;2
29;360;Directed;3
29;363;Directed;7
29;367;Directed;1
29;372;Directed;1
29;375;Directed;13
29;376;Directed;1
29;377;Directed;32
29;388;Directed;1
29;392;Directed;1
29;396;Directed;72
29;397;Directed;1
29;400;Directed;1
29;401;Directed;25
29;407;Directed;1
29;408;Directed;1
29;424;Directed;1
29;425;Directed;1
29;427;Directed;3
29;428;Directed;1
29;433;Directed;11
29;435;Directed;3
29;436;Directed;14
29;437;Directed;47
29;439;Directed;21
29;459;Directed;2
29;460;Directed;44
29;463;Directed;20
29;464;Directed;3
29;468;Directed;1
29;471;Directed;1
29;472;Directed;37
29;473;Directed;2
29;475;Directed;2
29;476;Directed;1
29;481;Directed;2
29;487;Directed;1
29;498;Directed;1
29;501;Directed;2
29;509;Directed;1
29;511;Directed;1
29;517;Directed;1
29;522;Directed;1
29;527;Directed;1
29;530;Directed;1
29;534;Directed;31
29;540;Directed;3
29;543;Directed;1
29;548;Directed;13
29;554;Directed;4
29;556;Directed;1
29;557;Directed;18
29;559;Directed;1
29;562;Directed;1
29;567;Directed;1
29;570;Directed;2
29;574;Directed;19
29;575;Directed;13
29;577;Directed;1
29;583;Directed;1
29;584;Directed;1
29;585;Directed;1
29;588;Directed;2
29;591;Directed;1
29;594;Directed;1
29;611;Directed;40
29;615;Directed;1
29;624;Directed;1
29;626;Directed;1
29;631;Directed;1
29;635;Directed;2
29;637;Directed;1
29;648;Directed;1
29;654;Directed;1
29;655;Directed;1
29;676;Directed;1
29;682;Directed;1
29;692;Directed;1
29;698;Directed;1
29;702;Directed;1
29;704;Directed;1
29;712;Directed;1
29;713;Directed;1
29;724;Directed;1
29;731;Directed;1
29;748;Directed;1
29;749;Directed;1
29;757;Directed;1
29;762;Directed;1
29;768;Directed;1
29;770;Directed;2
29;772;Directed;1
29;791;Directed;1
29;794;Directed;1
29;798;Directed;1
29;802;Directed;13
29;808;Directed;3
29;810;Directed;1
29;813;Directed;13
29;836;Directed;1
29;840;Directed;1
29;846;Directed;5
29;849;Directed;2
29;851;Directed;28
29;854;Directed;1
29;860;Directed;16
29;868;Directed;4
29;873;Directed;9
29;879;Directed;2
29;881;Directed;1
29;882;Directed;9
29;891;Directed;4
29;899;Directed;2
29;901;Directed;1
29;920;Directed;4
29;924;Directed;1
29;926;Directed;12
29;929;Directed;1
29;934;Directed;2
29;939;Directed;1
29;941;Directed;1
29;942;Directed;1
29;956;Directed;1
29;957;Directed;1
29;958;Directed;1
29;959;Directed;2
29;972;Directed;1
29;987;Directed;3
29;996;Directed;2
29;998;Directed;9
29;999;Directed;3
29;1000;Directed;3
29;1003;Directed;33
29;1009;Directed;1
29;1016;Directed;3
29;1022;Directed;1
29;1027;Directed;11
29;1030;Directed;1
29;1031;Directed;1
29;1041;Directed;1
29;1043;Directed;1
29;1046;Directed;1
29;1048;Directed;1
29;1056;Directed;6
29;1058;Directed;46
29;1070;Directed;8
29;1072;Directed;2
29;1074;Directed;41
29;1081;Directed;73
29;1083;Directed;83
29;1086;Directed;1
29;1092;Directed;7
29;1093;Directed;3
29;1109;Directed;67
30;31;Directed;7
30;32;Directed;15
30;33;Directed;35
30;34;Directed;60
30;35;Directed;30
30;36;Directed;193
30;37;Directed;30
30;38;Directed;158
30;39;Directed;38
30;40;Directed;151
30;41;Directed;20
30;42;Directed;8
30;43;Directed;42
30;44;Directed;52
30;45;Directed;39
30;46;Directed;141
30;47;Directed;16
30;48;Directed;8
30;49;Directed;19
30;50;Directed;186
30;51;Directed;58
30;52;Directed;2
30;53;Directed;3
30;54;Directed;6
30;55;Directed;36
30;56;Directed;4
30;57;Directed;2
30;58;Directed;36
30;59;Directed;16
30;60;Directed;3
30;61;Directed;11
30;62;Directed;1
30;65;Directed;1
30;66;Directed;1
30;68;Directed;1
30;69;Directed;1
30;70;Directed;5
30;73;Directed;4
30;77;Directed;2
30;85;Directed;8
30;86;Directed;1
30;88;Directed;14
30;90;Directed;7
30;91;Directed;2
30;95;Directed;40
30;96;Directed;1
30;99;Directed;1
30;102;Directed;1
30;104;Directed;1
30;108;Directed;2
30;109;Directed;1
30;112;Directed;1
30;114;Directed;23
30;120;Directed;12
30;121;Directed;1
30;125;Directed;1
30;127;Directed;1
30;129;Directed;1
30;134;Directed;3
30;136;Directed;1
30;137;Directed;1
30;138;Directed;1
30;139;Directed;1
30;140;Directed;1
30;141;Directed;1
30;145;Directed;1
30;149;Directed;1
30;151;Directed;1
30;152;Directed;1
30;153;Directed;8
30;157;Directed;7
30;159;Directed;1
30;160;Directed;1
30;161;Directed;1
30;164;Directed;1
30;165;Directed;1
30;171;Directed;1
30;180;Directed;1
30;182;Directed;1
30;185;Directed;1
30;186;Directed;1
30;190;Directed;1
30;191;Directed;1
30;192;Directed;1
30;195;Directed;1
30;197;Directed;1
30;206;Directed;3
30;208;Directed;1
30;209;Directed;1
30;211;Directed;1
30;215;Directed;1
30;226;Directed;1
30;227;Directed;1
30;228;Directed;1
30;235;Directed;1
30;237;Directed;1
30;238;Directed;1
30;240;Directed;1
30;248;Directed;1
30;253;Directed;1
30;259;Directed;1
30;261;Directed;1
30;265;Directed;1
30;267;Directed;1
30;271;Directed;1
30;277;Directed;3
30;281;Directed;1
30;284;Directed;2
30;286;Directed;1
30;291;Directed;1
30;292;Directed;1
30;293;Directed;1
30;294;Directed;3
30;297;Directed;1
30;300;Directed;1
30;304;Directed;1
30;306;Directed;5
30;310;Directed;1
30;311;Directed;1
30;318;Directed;2
30;319;Directed;9
30;321;Directed;2
30;322;Directed;1
30;328;Directed;1
30;330;Directed;1
30;336;Directed;1
30;337;Directed;29
30;338;Directed;13
30;340;Directed;1
30;341;Directed;1
30;343;Directed;1
30;345;Directed;5
30;348;Directed;1
30;349;Directed;1
30;355;Directed;1
30;360;Directed;1
30;363;Directed;2
30;365;Directed;1
30;367;Directed;1
30;370;Directed;3
30;375;Directed;14
30;377;Directed;4
30;378;Directed;1
30;387;Directed;1
30;391;Directed;1
30;396;Directed;3
30;397;Directed;1
30;401;Directed;4
30;405;Directed;1
30;407;Directed;1
30;408;Directed;2
30;410;Directed;4
30;413;Directed;1
30;419;Directed;1
30;420;Directed;1
30;426;Directed;1
30;427;Directed;6
30;429;Directed;1
30;432;Directed;1
30;433;Directed;6
30;435;Directed;5
30;436;Directed;11
30;437;Directed;6
30;439;Directed;7
30;445;Directed;1
30;447;Directed;1
30;451;Directed;1
30;452;Directed;1
30;455;Directed;1
30;458;Directed;1
30;459;Directed;3
30;460;Directed;17
30;462;Directed;1
30;463;Directed;8
30;464;Directed;1
30;467;Directed;1
30;469;Directed;1
30;471;Directed;1
30;472;Directed;2
30;475;Directed;1
30;476;Directed;7
30;482;Directed;1
30;485;Directed;1
30;487;Directed;4
30;490;Directed;1
30;493;Directed;1
30;501;Directed;1
30;505;Directed;1
30;507;Directed;1
30;510;Directed;1
30;511;Directed;1
30;516;Directed;1
30;518;Directed;1
30;519;Directed;1
30;520;Directed;1
30;521;Directed;1
30;522;Directed;1
30;524;Directed;1
30;527;Directed;1
30;528;Directed;1
30;533;Directed;1
30;534;Directed;1
30;535;Directed;1
30;536;Directed;1
30;540;Directed;1
30;541;Directed;1
30;545;Directed;1
30;546;Directed;1
30;548;Directed;24
30;551;Directed;1
30;553;Directed;1
30;554;Directed;1
30;556;Directed;2
30;560;Directed;1
30;567;Directed;1
30;571;Directed;1
30;573;Directed;1
30;574;Directed;1
30;575;Directed;40
30;580;Directed;1
30;581;Directed;1
30;582;Directed;1
30;585;Directed;11
30;586;Directed;1
30;587;Directed;1
30;592;Directed;1
30;596;Directed;10
30;597;Directed;1
30;599;Directed;1
30;602;Directed;1
30;603;Directed;1
30;606;Directed;1
30;610;Directed;1
30;614;Directed;1
30;620;Directed;1
30;624;Directed;1
30;626;Directed;1
30;631;Directed;1
30;633;Directed;1
30;635;Directed;1
30;638;Directed;1
30;645;Directed;1
30;646;Directed;1
30;648;Directed;1
30;651;Directed;2
30;652;Directed;1
30;654;Directed;2
30;658;Directed;1
30;668;Directed;1
30;671;Directed;1
30;674;Directed;1
30;676;Directed;1
30;679;Directed;1
30;680;Directed;1
30;682;Directed;2
30;686;Directed;1
30;689;Directed;1
30;691;Directed;1
30;692;Directed;1
30;693;Directed;1
30;694;Directed;1
30;695;Directed;1
30;697;Directed;1
30;701;Directed;1
30;705;Directed;1
30;707;Directed;1
30;708;Directed;1
30;709;Directed;1
30;710;Directed;1
30;712;Directed;1
30;713;Directed;1
30;714;Directed;1
30;719;Directed;1
30;720;Directed;1
30;724;Directed;1
30;725;Directed;1
30;726;Directed;1
30;729;Directed;1
30;730;Directed;1
30;731;Directed;1
30;736;Directed;1
30;738;Directed;1
30;742;Directed;1
30;744;Directed;1
30;748;Directed;1
30;750;Directed;1
30;751;Directed;2
30;753;Directed;1
30;755;Directed;1
30;756;Directed;1
30;757;Directed;1
30;763;Directed;1
30;766;Directed;1
30;768;Directed;1
30;769;Directed;1
30;772;Directed;1
30;778;Directed;1
30;782;Directed;1
30;783;Directed;1
30;785;Directed;1
30;786;Directed;1
30;788;Directed;1
30;789;Directed;1
30;791;Directed;1
30;792;Directed;1
30;795;Directed;2
30;798;Directed;1
30;800;Directed;1
30;802;Directed;6
30;808;Directed;1
30;809;Directed;1
30;813;Directed;9
30;814;Directed;1
30;818;Directed;1
30;820;Directed;1
30;821;Directed;1
30;829;Directed;1
30;834;Directed;1
30;842;Directed;1
30;845;Directed;1
30;846;Directed;1
30;847;Directed;1
30;848;Directed;1
30;850;Directed;1
30;851;Directed;5
30;853;Directed;1
30;856;Directed;1
30;860;Directed;1
30;861;Directed;2
30;868;Directed;2
30;869;Directed;1
30;870;Directed;1
30;873;Directed;4
30;874;Directed;1
30;876;Directed;1
30;877;Directed;2
30;878;Directed;1
30;879;Directed;1
30;882;Directed;3
30;884;Directed;1
30;888;Directed;1
30;891;Directed;8
30;897;Directed;1
30;898;Directed;1
30;911;Directed;1
30;913;Directed;1
30;916;Directed;1
30;917;Directed;1
30;920;Directed;16
30;926;Directed;4
30;928;Directed;1
30;934;Directed;1
30;941;Directed;3
30;943;Directed;1
30;944;Directed;1
30;947;Directed;1
30;950;Directed;1
30;952;Directed;1
30;954;Directed;2
30;958;Directed;1
30;960;Directed;1
30;962;Directed;1
30;964;Directed;1
30;965;Directed;1
30;971;Directed;1
30;979;Directed;1
30;983;Directed;1
30;986;Directed;1
30;987;Directed;2
30;988;Directed;1
30;989;Directed;1
30;992;Directed;1
30;994;Directed;1
30;996;Directed;2
30;998;Directed;8
30;999;Directed;1
30;1002;Directed;1
30;1003;Directed;1
30;1005;Directed;1
30;1015;Directed;1
30;1016;Directed;1
30;1017;Directed;24
30;1018;Directed;1
30;1019;Directed;1
30;1027;Directed;9
30;1031;Directed;1
30;1034;Directed;1
30;1038;Directed;1
30;1045;Directed;2
30;1046;Directed;1
30;1048;Directed;1
30;1054;Directed;1
30;1058;Directed;2
30;1060;Directed;1
30;1064;Directed;1
30;1067;Directed;1
30;1068;Directed;1
30;1069;Directed;3
30;1070;Directed;6
30;1072;Directed;1
30;1074;Directed;7
30;1081;Directed;1
30;1083;Directed;5
30;1084;Directed;1
30;1086;Directed;1
30;1092;Directed;8
30;1094;Directed;1
30;1106;Directed;1
30;1107;Directed;2
30;1109;Directed;4
31;32;Directed;103
31;33;Directed;42
31;34;Directed;52
31;35;Directed;72
31;36;Directed;1
31;37;Directed;55
31;38;Directed;4
31;39;Directed;39
31;40;Directed;13
31;41;Directed;100
31;42;Directed;83
31;43;Directed;40
31;44;Directed;52
31;45;Directed;68
31;46;Directed;11
31;47;Directed;75
31;48;Directed;112
31;49;Directed;76
31;50;Directed;4
31;51;Directed;24
31;52;Directed;6
31;53;Directed;35
31;54;Directed;11
31;55;Directed;2
31;56;Directed;18
31;57;Directed;25
31;58;Directed;10
31;59;Directed;1
31;60;Directed;5
31;61;Directed;8
31;62;Directed;25
31;70;Directed;11
31;73;Directed;3
31;75;Directed;2
31;81;Directed;2
31;85;Directed;2
31;88;Directed;13
31;90;Directed;31
31;95;Directed;6
31;102;Directed;1
31;113;Directed;1
31;114;Directed;1
31;115;Directed;11
31;120;Directed;22
31;121;Directed;1
31;122;Directed;1
31;144;Directed;17
31;148;Directed;1
31;150;Directed;2
31;151;Directed;4
31;153;Directed;5
31;159;Directed;9
31;160;Directed;1
31;163;Directed;1
31;211;Directed;1
31;233;Directed;1
31;239;Directed;3
31;259;Directed;2
31;274;Directed;1
31;275;Directed;1
31;276;Directed;1
31;284;Directed;1
31;287;Directed;12
31;294;Directed;2
31;300;Directed;1
31;306;Directed;6
31;307;Directed;1
31;311;Directed;42
31;318;Directed;14
31;323;Directed;1
31;325;Directed;1
31;331;Directed;1
31;337;Directed;18
31;338;Directed;9
31;345;Directed;71
31;357;Directed;1
31;363;Directed;4
31;367;Directed;1
31;370;Directed;2
31;371;Directed;1
31;375;Directed;10
31;376;Directed;1
31;377;Directed;14
31;384;Directed;1
31;388;Directed;1
31;396;Directed;85
31;401;Directed;11
31;408;Directed;1
31;409;Directed;1
31;413;Directed;2
31;416;Directed;1
31;424;Directed;1
31;427;Directed;3
31;428;Directed;1
31;433;Directed;8
31;435;Directed;2
31;436;Directed;21
31;437;Directed;25
31;439;Directed;23
31;444;Directed;1
31;446;Directed;1
31;450;Directed;1
31;451;Directed;1
31;459;Directed;2
31;460;Directed;43
31;463;Directed;21
31;466;Directed;1
31;469;Directed;1
31;472;Directed;26
31;473;Directed;1
31;482;Directed;1
31;501;Directed;1
31;505;Directed;1
31;507;Directed;1
31;515;Directed;1
31;517;Directed;1
31;525;Directed;1
31;534;Directed;23
31;539;Directed;1
31;548;Directed;10
31;550;Directed;1
31;554;Directed;7
31;557;Directed;14
31;563;Directed;1
31;570;Directed;2
31;571;Directed;1
31;572;Directed;1
31;574;Directed;13
31;575;Directed;7
31;577;Directed;1
31;585;Directed;1
31;591;Directed;2
31;594;Directed;1
31;596;Directed;4
31;599;Directed;1
31;605;Directed;1
31;611;Directed;39
31;615;Directed;1
31;624;Directed;1
31;631;Directed;1
31;634;Directed;1
31;637;Directed;1
31;639;Directed;1
31;644;Directed;1
31;658;Directed;1
31;661;Directed;1
31;676;Directed;4
31;677;Directed;1
31;682;Directed;1
31;687;Directed;1
31;698;Directed;1
31;702;Directed;1
31;712;Directed;1
31;713;Directed;1
31;724;Directed;1
31;725;Directed;2
31;729;Directed;2
31;730;Directed;1
31;731;Directed;1
31;742;Directed;1
31;751;Directed;4
31;757;Directed;1
31;758;Directed;1
31;762;Directed;1
31;763;Directed;1
31;771;Directed;1
31;793;Directed;1
31;798;Directed;1
31;802;Directed;7
31;803;Directed;1
31;808;Directed;2
31;813;Directed;12
31;829;Directed;1
31;835;Directed;1
31;840;Directed;1
31;844;Directed;1
31;846;Directed;9
31;851;Directed;23
31;860;Directed;13
31;864;Directed;1
31;868;Directed;5
31;873;Directed;8
31;874;Directed;1
31;877;Directed;1
31;881;Directed;1
31;882;Directed;5
31;891;Directed;5
31;906;Directed;1
31;920;Directed;7
31;924;Directed;1
31;926;Directed;1
31;928;Directed;2
31;929;Directed;1
31;937;Directed;1
31;957;Directed;1
31;959;Directed;1
31;968;Directed;1
31;969;Directed;1
31;980;Directed;1
31;987;Directed;5
31;992;Directed;1
31;993;Directed;1
31;994;Directed;1
31;995;Directed;1
31;996;Directed;1
31;998;Directed;3
31;1003;Directed;20
31;1005;Directed;1
31;1007;Directed;1
31;1016;Directed;1
31;1017;Directed;2
31;1027;Directed;5
31;1035;Directed;1
31;1036;Directed;1
31;1045;Directed;1
31;1046;Directed;2
31;1056;Directed;3
31;1058;Directed;26
31;1063;Directed;1
31;1070;Directed;3
31;1074;Directed;20
31;1081;Directed;79
31;1083;Directed;70
31;1092;Directed;4
31;1096;Directed;1
31;1106;Directed;1
31;1107;Directed;1
31;1109;Directed;65
32;33;Directed;44
32;34;Directed;71
32;35;Directed;66
32;36;Directed;5
32;37;Directed;62
32;38;Directed;11
32;39;Directed;48
32;40;Directed;16
32;41;Directed;123
32;42;Directed;70
32;43;Directed;29
32;44;Directed;63
32;45;Directed;82
32;46;Directed;16
32;47;Directed;97
32;48;Directed;114
32;49;Directed;93
32;50;Directed;12
32;51;Directed;25
32;52;Directed;8
32;53;Directed;62
32;54;Directed;22
32;55;Directed;12
32;56;Directed;14
32;57;Directed;43
32;58;Directed;19
32;59;Directed;15
32;60;Directed;16
32;61;Directed;28
32;62;Directed;34
32;65;Directed;1
32;69;Directed;1
32;70;Directed;11
32;73;Directed;4
32;81;Directed;3
32;83;Directed;1
32;85;Directed;3
32;88;Directed;15
32;90;Directed;35
32;95;Directed;10
32;104;Directed;1
32;105;Directed;3
32;106;Directed;1
32;108;Directed;2
32;112;Directed;2
32;113;Directed;1
32;114;Directed;3
32;115;Directed;10
32;116;Directed;2
32;117;Directed;1
32;120;Directed;19
32;121;Directed;5
32;125;Directed;1
32;140;Directed;1
32;144;Directed;7
32;148;Directed;1
32;150;Directed;2
32;151;Directed;3
32;153;Directed;1
32;155;Directed;1
32;159;Directed;3
32;162;Directed;1
32;163;Directed;1
32;165;Directed;2
32;169;Directed;1
32;180;Directed;1
32;190;Directed;1
32;198;Directed;1
32;211;Directed;1
32;239;Directed;3
32;253;Directed;1
32;259;Directed;1
32;262;Directed;1
32;267;Directed;1
32;270;Directed;1
32;271;Directed;2
32;272;Directed;1
32;276;Directed;1
32;282;Directed;1
32;285;Directed;1
32;287;Directed;11
32;288;Directed;1
32;292;Directed;1
32;293;Directed;2
32;294;Directed;2
32;297;Directed;1
32;300;Directed;1
32;304;Directed;1
32;306;Directed;9
32;307;Directed;1
32;311;Directed;46
32;314;Directed;1
32;317;Directed;1
32;318;Directed;17
32;323;Directed;2
32;329;Directed;1
32;337;Directed;12
32;338;Directed;12
32;343;Directed;1
32;345;Directed;71
32;360;Directed;1
32;363;Directed;6
32;365;Directed;1
32;367;Directed;1
32;368;Directed;1
32;375;Directed;20
32;377;Directed;25
32;386;Directed;1
32;387;Directed;1
32;396;Directed;52
32;401;Directed;10
32;408;Directed;1
32;410;Directed;1
32;414;Directed;1
32;422;Directed;1
32;427;Directed;8
32;433;Directed;12
32;435;Directed;5
32;436;Directed;14
32;437;Directed;23
32;439;Directed;14
32;444;Directed;1
32;446;Directed;1
32;447;Directed;1
32;458;Directed;1
32;459;Directed;1
32;460;Directed;38
32;463;Directed;16
32;467;Directed;1
32;468;Directed;1
32;472;Directed;40
32;478;Directed;1
32;482;Directed;1
32;487;Directed;1
32;488;Directed;1
32;505;Directed;1
32;506;Directed;1
32;508;Directed;1
32;511;Directed;1
32;516;Directed;1
32;521;Directed;1
32;522;Directed;1
32;524;Directed;1
32;534;Directed;24
32;539;Directed;1
32;540;Directed;2
32;541;Directed;1
32;545;Directed;1
32;548;Directed;14
32;554;Directed;4
32;557;Directed;16
32;558;Directed;2
32;562;Directed;1
32;567;Directed;1
32;570;Directed;2
32;574;Directed;16
32;575;Directed;19
32;585;Directed;2
32;591;Directed;3
32;596;Directed;1
32;597;Directed;1
32;611;Directed;41
32;616;Directed;1
32;622;Directed;1
32;624;Directed;1
32;631;Directed;1
32;634;Directed;1
32;637;Directed;1
32;653;Directed;1
32;658;Directed;1
32;667;Directed;1
32;687;Directed;2
32;691;Directed;1
32;694;Directed;1
32;704;Directed;2
32;713;Directed;1
32;730;Directed;1
32;731;Directed;1
32;744;Directed;1
32;745;Directed;1
32;746;Directed;1
32;748;Directed;1
32;757;Directed;1
32;761;Directed;1
32;763;Directed;1
32;771;Directed;1
32;793;Directed;1
32;802;Directed;6
32;808;Directed;3
32;812;Directed;1
32;813;Directed;13
32;815;Directed;1
32;824;Directed;1
32;828;Directed;1
32;829;Directed;1
32;835;Directed;1
32;837;Directed;1
32;845;Directed;1
32;846;Directed;5
32;849;Directed;1
32;851;Directed;27
32;853;Directed;1
32;854;Directed;2
32;860;Directed;14
32;861;Directed;1
32;868;Directed;5
32;871;Directed;1
32;872;Directed;1
32;873;Directed;9
32;874;Directed;1
32;882;Directed;9
32;891;Directed;6
32;906;Directed;1
32;919;Directed;1
32;920;Directed;6
32;926;Directed;13
32;934;Directed;1
32;941;Directed;3
32;944;Directed;1
32;950;Directed;1
32;955;Directed;1
32;957;Directed;1
32;958;Directed;1
32;963;Directed;1
32;966;Directed;2
32;971;Directed;1
32;972;Directed;1
32;976;Directed;1
32;983;Directed;1
32;984;Directed;1
32;987;Directed;6
32;994;Directed;1
32;995;Directed;1
32;996;Directed;3
32;998;Directed;6
32;1003;Directed;25
32;1006;Directed;2
32;1011;Directed;1
32;1016;Directed;2
32;1017;Directed;1
32;1027;Directed;10
32;1030;Directed;1
32;1041;Directed;1
32;1044;Directed;2
32;1046;Directed;2
32;1056;Directed;1
32;1058;Directed;42
32;1065;Directed;2
32;1067;Directed;1
32;1070;Directed;13
32;1072;Directed;1
32;1074;Directed;33
32;1077;Directed;1
32;1081;Directed;59
32;1083;Directed;65
32;1087;Directed;1
32;1092;Directed;6
32;1102;Directed;1
32;1109;Directed;67
32;1110;Directed;1
33;34;Directed;45
33;35;Directed;38
33;36;Directed;25
33;37;Directed;58
33;38;Directed;38
33;39;Directed;42
33;40;Directed;27
33;41;Directed;61
33;42;Directed;58
33;43;Directed;50
33;44;Directed;42
33;45;Directed;54
33;46;Directed;38
33;47;Directed;43
33;48;Directed;60
33;49;Directed;37
33;50;Directed;33
33;51;Directed;50
33;52;Directed;27
33;53;Directed;23
33;54;Directed;29
33;55;Directed;14
33;56;Directed;28
33;57;Directed;13
33;58;Directed;22
33;59;Directed;15
33;60;Directed;14
33;61;Directed;6
33;62;Directed;10
33;65;Directed;1
33;70;Directed;16
33;79;Directed;1
33;81;Directed;1
33;85;Directed;4
33;88;Directed;8
33;90;Directed;27
33;94;Directed;1
33;95;Directed;24
33;102;Directed;1
33;108;Directed;9
33;114;Directed;10
33;115;Directed;7
33;119;Directed;1
33;120;Directed;13
33;121;Directed;2
33;142;Directed;1
33;143;Directed;1
33;144;Directed;11
33;147;Directed;1
33;150;Directed;5
33;151;Directed;5
33;153;Directed;19
33;154;Directed;1
33;157;Directed;1
33;159;Directed;8
33;161;Directed;1
33;194;Directed;1
33;211;Directed;1
33;224;Directed;1
33;239;Directed;2
33;249;Directed;1
33;259;Directed;3
33;267;Directed;1
33;270;Directed;1
33;275;Directed;1
33;282;Directed;1
33;284;Directed;1
33;287;Directed;9
33;292;Directed;1
33;293;Directed;1
33;294;Directed;6
33;297;Directed;1
33;304;Directed;1
33;306;Directed;20
33;310;Directed;1
33;311;Directed;16
33;318;Directed;9
33;320;Directed;1
33;325;Directed;1
33;333;Directed;1
33;337;Directed;15
33;338;Directed;13
33;344;Directed;2
33;345;Directed;35
33;349;Directed;1
33;351;Directed;1
33;357;Directed;1
33;359;Directed;1
33;360;Directed;4
33;363;Directed;8
33;365;Directed;1
33;367;Directed;1
33;375;Directed;17
33;377;Directed;21
33;381;Directed;1
33;388;Directed;2
33;395;Directed;1
33;396;Directed;34
33;397;Directed;1
33;401;Directed;9
33;411;Directed;1
33;424;Directed;1
33;427;Directed;4
33;433;Directed;13
33;436;Directed;15
33;437;Directed;39
33;439;Directed;22
33;444;Directed;1
33;458;Directed;1
33;460;Directed;44
33;463;Directed;20
33;464;Directed;1
33;465;Directed;1
33;467;Directed;2
33;468;Directed;1
33;470;Directed;1
33;472;Directed;21
33;473;Directed;1
33;475;Directed;1
33;476;Directed;1
33;487;Directed;1
33;497;Directed;1
33;501;Directed;1
33;508;Directed;1
33;517;Directed;1
33;524;Directed;1
33;530;Directed;1
33;534;Directed;16
33;536;Directed;1
33;544;Directed;1
33;548;Directed;23
33;554;Directed;5
33;556;Directed;1
33;557;Directed;16
33;558;Directed;1
33;574;Directed;8
33;575;Directed;29
33;585;Directed;3
33;591;Directed;3
33;592;Directed;1
33;594;Directed;1
33;596;Directed;1
33;603;Directed;1
33;611;Directed;12
33;614;Directed;1
33;615;Directed;1
33;622;Directed;1
33;631;Directed;1
33;632;Directed;1
33;635;Directed;1
33;636;Directed;1
33;638;Directed;3
33;639;Directed;1
33;648;Directed;1
33;658;Directed;1
33;661;Directed;1
33;662;Directed;1
33;664;Directed;1
33;676;Directed;1
33;682;Directed;2
33;683;Directed;1
33;687;Directed;1
33;692;Directed;1
33;697;Directed;1
33;704;Directed;1
33;712;Directed;1
33;714;Directed;1
33;730;Directed;1
33;731;Directed;1
33;738;Directed;1
33;746;Directed;1
33;750;Directed;1
33;755;Directed;1
33;757;Directed;1
33;761;Directed;1
33;768;Directed;1
33;770;Directed;1
33;771;Directed;1
33;775;Directed;1
33;779;Directed;1
33;785;Directed;1
33;791;Directed;1
33;796;Directed;1
33;799;Directed;1
33;802;Directed;21
33;808;Directed;2
33;809;Directed;2
33;813;Directed;27
33;820;Directed;1
33;831;Directed;1
33;837;Directed;1
33;846;Directed;4
33;848;Directed;1
33;851;Directed;18
33;855;Directed;3
33;860;Directed;6
33;861;Directed;2
33;864;Directed;1
33;868;Directed;6
33;873;Directed;7
33;879;Directed;2
33;881;Directed;1
33;882;Directed;8
33;891;Directed;12
33;902;Directed;2
33;911;Directed;2
33;920;Directed;9
33;926;Directed;11
33;935;Directed;1
33;939;Directed;1
33;940;Directed;1
33;941;Directed;1
33;947;Directed;1
33;958;Directed;1
33;959;Directed;1
33;962;Directed;1
33;966;Directed;1
33;967;Directed;1
33;970;Directed;1
33;987;Directed;10
33;996;Directed;3
33;998;Directed;5
33;1003;Directed;8
33;1005;Directed;1
33;1006;Directed;1
33;1012;Directed;1
33;1016;Directed;1
33;1017;Directed;1
33;1027;Directed;9
33;1032;Directed;3
33;1033;Directed;1
33;1035;Directed;1
33;1037;Directed;1
33;1045;Directed;1
33;1046;Directed;2
33;1049;Directed;1
33;1053;Directed;1
33;1056;Directed;2
33;1058;Directed;31
33;1070;Directed;7
33;1072;Directed;2
33;1074;Directed;25
33;1075;Directed;1
33;1081;Directed;36
33;1083;Directed;37
33;1089;Directed;1
33;1092;Directed;8
33;1109;Directed;21
34;35;Directed;51
34;36;Directed;51
34;37;Directed;59
34;38;Directed;65
34;39;Directed;49
34;40;Directed;76
34;41;Directed;68
34;42;Directed;45
34;43;Directed;59
34;44;Directed;90
34;45;Directed;82
34;46;Directed;72
34;47;Directed;66
34;48;Directed;73
34;49;Directed;74
34;50;Directed;73
34;51;Directed;58
34;52;Directed;15
34;53;Directed;29
34;54;Directed;30
34;55;Directed;46
34;56;Directed;29
34;57;Directed;23
34;58;Directed;48
34;59;Directed;39
34;60;Directed;45
34;61;Directed;40
34;62;Directed;28
34;63;Directed;1
34;65;Directed;1
34;67;Directed;1
34;69;Directed;1
34;70;Directed;12
34;79;Directed;1
34;85;Directed;10
34;88;Directed;11
34;90;Directed;26
34;94;Directed;1
34;95;Directed;31
34;100;Directed;1
34;102;Directed;1
34;108;Directed;6
34;113;Directed;1
34;114;Directed;6
34;115;Directed;4
34;117;Directed;1
34;120;Directed;16
34;121;Directed;10
34;125;Directed;1
34;134;Directed;1
34;137;Directed;2
34;144;Directed;7
34;149;Directed;1
34;150;Directed;5
34;151;Directed;7
34;153;Directed;8
34;154;Directed;1
34;157;Directed;3
34;159;Directed;4
34;160;Directed;1
34;161;Directed;1
34;168;Directed;1
34;180;Directed;1
